0.001   685958
0.00141254   331077
0.00199526   154820
0.00281838   69173.2
0.00398107   29116.7
0.00562341   11389.3
0.00794328   4138.96
0.0112202   1487.86
0.0158489   529.853
0.0223872   186.659
0.0316228   64.9439
0.0446684   22.2269
0.0630957   7.43679
0.0891251   2.40866
0.125893   0.745917
0.177828   0.217402
0.251189   0.0583781
0.354813   0.0140172
0.501187   0.00289154
0.707946   0.000485232
