0.01	0.1	0.31107204652091547
0.01	0.10154950161807173	0.3188998810283786
0.01	0.10312301278878754	0.3269246956044835
0.01	0.10472090554055413	0.3351514470667774
0.01	0.10634355766636439	0.3435852169664432
0.01	0.10799135281311975	0.3522312147271044
0.01	0.1096646805723366	0.36109478086261404
0.01	0.11136393657225814	0.37018139027581687
0.01	0.11308952257139365	0.379496655640321
0.01	0.11484184655350706	0.38904633086737017
0.01	0.1166213228240771	0.39883631465995356
0.01	0.11842837210825283	0.40887265415635604
0.01	0.12026342165032622	0.41916154866539057
0.01	0.12212690531474645	0.42970935349562633
0.01	0.12401926368869941	0.44052258388097576
0.01	0.12594094418627644	0.4515476287216221
0.01	0.12789240115425762	0.46044485583601336
0.01	0.12987409597953362	0.46951739258617703
0.01	0.13188649719819254	0.4787686932470236
0.01	0.13393008060629666	0.48820228015598116
0.01	0.13600532937237597	0.4978217450540889
0.01	0.13811273415166478	0.5076307504535161
0.01	0.14025279320210793	0.5176330310320245
0.01	0.14242601250216538	0.5275474158597669
0.01	0.14463290587044147	0.5374019081426038
0.01	0.14687399508716817	0.5474404805957404
0.01	0.14914981001757047	0.557666571804151
0.01	0.15146088873714364	0.5680836845849687
0.01	0.1538077776588715	0.5786953871873302
0.01	0.15619103166241588	0.5895053145146337
0.01	0.158611214225308	0.6005162145663008
0.01	0.16106889755617235	0.6117142986309189
0.01	0.16356466273001555	0.6231211981840725
0.01	0.1660990998256107	0.6347408070979637
0.01	0.16867280806501112	0.6465770918555033
0.01	0.1712863959552255	0.6586340929043148
0.01	0.17394048143208846	0.6709159260359857
0.01	0.17663569200636045	0.6834267837910392
0.01	0.17937266491209122	0.6959916119291393
0.01	0.18215204725728246	0.7086454382242366
0.01	0.18497449617688483	0.7215293237860867
0.01	0.18784067898816573	0.7346474513231438
0.01	0.1907512733484843	0.7480040795897004
0.01	0.19370696741551152	0.761603544768479
0.01	0.19670846000993256	0.775450261878357
0.01	0.19975646078067044	0.7895487262076879
0.01	0.20285169037266976	0.8039035147736814
0.01	0.2059948805972802	0.8185192878083147
0.01	0.20918677460527996	0.8334007902712612
0.01	0.21242812706258082	0.8485528533903257
0.01	0.215719704328655	0.8639803962298851
0.01	0.21906228463772706	0.8796884272878454
0.01	0.22245665828277353	0.895682046121633
0.01	0.22590362780237347	0.9118614931478023
0.01	0.22940400817045398	0.9282581895635946
0.01	0.23295862698897657	0.9449497242364818
0.01	0.23656832468360844	0.9619413988196532
0.01	0.2402339547024262	0.9792386102983183
0.01	0.243956383717698	0.9968468527039237
0.01	0.24773649183079308	1.0147717188591998
0.01	0.25157517278026537	1.0330112169881087
0.01	0.2554733341531623	1.0515081446219343
0.01	0.2594318975996074	1.070336275176178
0.01	0.26345179905070754	1.0895015391154375
0.01	0.2675339889398373	1.1090099730942253
0.01	0.27167943242735193	1.128867721858391
0.01	0.2758891096287819	1.1490810401805838
0.01	0.28016401584656353	1.1696562948303753
0.01	0.2845051618053608	1.1903506159353503
0.01	0.28891357389103245	1.2112505583905857
0.01	0.2933902943933029	1.2325174579329052
0.01	0.29793638175219256	1.2541577575228118
0.01	0.30255291080826713	1.2761780132450447
0.01	0.30724097305676434	1.298584896294792
0.01	0.31200167690565833	1.3213851949987776
0.01	0.3168361479377224	1.3442140947817216
0.01	0.32174552917665356	1.3647933143814872
0.01	0.32673098135731937	1.385687591144379
0.01	0.33179368320019265	1.4069017484319208
0.01	0.33693483169003946	1.4284406834487984
0.01	0.3421556423589239	1.4503093683733568
0.01	0.3474573495735992	1.4725128515054093
0.01	0.35284120682735126	1.4950562584316158
0.01	0.3583084870363649	1.5179447932087198
0.01	0.3638604828406817	1.5411837395648522
0.01	0.3694985069098218	1.564778462119276
0.01	0.37522389225314035	1.588734407620794
0.01	0.3810379925349945	1.613057106205106
0.01	0.3869421823947922	1.6377521726714162
0.01	0.3929378577720018	1.6628253077785886
0.01	0.3990264362361953	1.6882594081400368
0.01	0.40520935732220914	1.7139508449959902
0.01	0.4114880828704948	1.7400332466080355
0.01	0.41786409737274555	1.766512562563242
